IdCliente,Nombre,Apellido,Edad,Genero,Documento,Email,Telefono,Ciudad,Pais,FechaRegistro,MarcaPreferida,FrecuenciaVisita,TicketPromedio,PuntosAcumulados,UltimaCompra,MedioPagoFavorito,DeliveryFrecuente,EstadoCliente,Observaciones
8711,Rosa,Martínez,54.0,M,32334181,rosa.martínez@hotmail.com,999223068,Puno,,2021-04-30,KFC,4.0,9.14,50.0,2023-01-26,Billetera,,Activo,Pendiente validación
8712,Gabriela,Castillo,84.0,,40520505,gabriela.castillo@hotmail.com,995841063,Arequipa,Perú,2025-03-14,Starbucks,19.0,50.5,82.0,2023-01-21,Billetera,True,Pendiente,
8713,Sofía,Torres,56.0,,77450554,sofía.torres@hotmail.com,942652850,Puerto Maldonado,Perú,2022-01-13,KFC,8.0,23.89,35.0,2024-01-18,Tarjeta,,Pendiente,
8714,Ana,Cruz,56.0,,33315229,ana.cruz@outlook.com,957309240,Trujillo,,2025-05-08,KFC,3.0,19.32,93.0,2024-03-21,Efectivo,True,Pendiente,
8715,Rosa,Castillo,73.0,X,63345806,rosa.castillo@hotmail.com,973964796,Cajamarca,Peru,2021-05-19,Starbucks,13.0,36.92,28.0,2025-08-06,Billetera,True,Inactivo,
8716,Carmen,Rodríguez,59.0,M,82358095,carmen.rodríguez@gmail.com,970713772,Juliaca,Peru,2022-04-23,KFC,7.0,28.99,81.0,2023-12-21,Tarjeta,False,,
8717,Diego,Díaz,62.0,X,16927795,diego.díaz@yahoo.com,985516274,Huaraz,,2025-02-26,KFC,1.0,10.59,178.0,2023-10-16,Efectivo,True,Activo,Reclamo abierto
8718,Lucía,Rodríguez,70.0,X,58077314,lucía.rodríguez@outlook.com,989020368,Iquitos,Peru,2023-09-26,,-4.0,30.61,58.0,2024-12-29,Billetera,True,Pendiente,
8719,Lucía,Rodríguez,82.0,X,86782668,lucía.rodríguez@outlook.com,944265006,Puno,PE,2024-03-18,,7.0,0.0,43.0,2025-09-09,,False,Pendiente,
8720,Ana,Rojas,85.0,M,81897698,ana.rojas@outlook.com,911400273,Cusco,Peru,2022-09-27,Pizza Hut,16.0,13.23,38.0,2024-10-15,Tarjeta,True,Inactivo,Pendiente validación
8721,Rosa,Vargas,35.0,F,69583763,rosa.vargas@yahoo.com,940461083,Tarapoto,,2021-10-05,Chili's,17.0,50.24,117.0,2024-11-11,Tarjeta,False,,Cliente VIP
8722,José,Rodríguez,25.0,X,84494730,josé.rodríguez@gmail.com,938299597,Tumbes,Perú,2021-04-04,Starbucks,13.0,27.21,29.0,2023-12-02,Billetera,False,Activo,
8723,María,Flores,85.0,M,95207563,maría.flores@hotmail.com,936301443,Trujillo,Perú,2022-11-30,Pizza Hut,3.0,29.72,155.0,2023-02-04,Billetera,,Inactivo,Reclamo abierto
8724,Gabriela,Fernández,71.0,F,37384950,gabriela.fernández@outlook.com,976161647,Tarapoto,Peru,2022-02-13,KFC,7.0,45.14,136.0,2025-01-29,Tarjeta,True,,Reclamo abierto
8725,Daniel,Rodríguez,63.0,M,31670158,daniel.rodríguez@gmail.com,981634309,Huaraz,Peru,2022-01-05,KFC,,35.52,37.0,2023-01-07,Billetera,,Inactivo,
8726,Paola,Vargas,47.0,F,91414133,paola.vargas@outlook.com,986601798,Cusco,PE,2023-01-01,Starbucks,6.0,14.81,146.0,2023-08-19,Efectivo,True,,
8727,Paola,Fernández,17.0,M,98019281,paola.fernández@outlook.com,951506132,Cajamarca,Peru,2021-11-04,KFC,7.0,37.67,228.0,2023-10-01,Efectivo,True,Inactivo,Pendiente validación
8728,Raúl,Martínez,84.0,,60552030,raúl.martínez@yahoo.com,935492223,Juliaca,Peru,2022-10-31,Starbucks,2.0,26.86,54.0,2023-01-08,Tarjeta,False,Inactivo,Pendiente validación
8729,Carmen,Cruz,78.0,F,80198709,carmen.cruz@gmail.com,962344178,Chiclayo,Peru,2022-09-26,Chili's,7.0,53.41,217.0,2025-05-26,Billetera,,Inactivo,
8730,Sofía,Pérez,27.0,X,80691489,sofía.pérez@outlook.com,958176554,Tarapoto,,2022-07-23,Chili's,3.0,53.41,135.0,2024-09-14,Billetera,,Activo,Pendiente validación
8731,Rosa,Fernández,39.0,M,12121507,rosa.fernández@outlook.com,974065087,Tacna,,2021-08-16,,5.0,32.27,32.0,2024-11-30,Billetera,False,Activo,Cliente VIP
8732,Carmen,Flores,69.0,X,41258222,carmen.flores@hotmail.com,913613616,Moquegua,PE,2025-01-05,Pizza Hut,5.0,29.47,191.0,2025-07-10,Billetera,False,Pendiente,
8733,Juan,Fernández,36.0,X,81241478,juan.fernández@outlook.com,964171243,Huaraz,,2021-03-13,Starbucks,9.0,44.6,37.0,2024-11-23,Billetera,True,Inactivo,Pendiente validación
8734,Paola,Díaz,35.0,X,42646808,paola.díaz@hotmail.com,984606141,Huaraz,PE,2025-01-27,KFC,1.0,29.8,58.0,2025-04-29,Tarjeta,False,Pendiente,
8735,María,Vargas,71.0,F,77751581,maría.vargas@hotmail.com,946069097,Piura,,2022-03-27,Chili's,19.0,32.4,98.0,2023-02-20,Tarjeta,False,Activo,
8736,José,Fernández,86.0,X,40326774,josé.fernández@gmail.com,993410092,,Peru,2023-12-14,Starbucks,-1.0,42.43,230.0,2025-07-30,Tarjeta,True,Pendiente,
8737,Ana,Gómez,38.0,F,16741755,ana.gómez@yahoo.com,989608758,Tarapoto,,2021-05-12,KFC,4.0,41.37,119.0,2024-05-20,Billetera,True,Inactivo,Reclamo abierto
8738,José,Flores,63.0,,25258523,josé.flores@yahoo.com,919962286,Piura,,2023-07-03,Chili's,1.0,30.59,115.0,2023-03-19,Billetera,,,Reclamo abierto
8739,Gabriela,Fernández,31.0,X,86860767,gabriela.fernández@yahoo.com,966611505,Puno,,2022-03-28,Pizza Hut,3.0,9.18,102.0,2023-11-21,,False,Pendiente,Reclamo abierto
8740,Gabriela,Gómez,61.0,M,43966086,gabriela.gómez@gmail.com,957785352,Tumbes,Peru,2024-03-30,Pizza Hut,-4.0,48.75,84.0,2023-07-24,Tarjeta,True,Pendiente,
8741,Raúl,Ramírez,73.0,M,93384616,raúl.ramírez@outlook.com,956396319,Moquegua,,2023-11-01,Chili's,3.0,80.37,336.0,2025-01-29,Billetera,False,Activo,Pendiente validación
8742,María,López,31.0,F,79039465,maría.lópez@yahoo.com,942232640,Tacna,PE,2021-01-17,Chili's,3.0,18.56,33.0,2025-08-28,Tarjeta,,Pendiente,
8743,Rosa,Torres,35.0,,63756905,rosa.torres@gmail.com,960063114,Chiclayo,Peru,2023-10-14,KFC,17.0,27.25,59.0,2024-05-03,Billetera,True,Activo,Reclamo abierto
8744,Jorge,Díaz,36.0,,72500018,jorge.díaz@hotmail.com,939032912,Cajamarca,,2021-02-12,Starbucks,2.0,54.78,89.0,2023-11-30,Billetera,False,,
8745,Gabriela,Díaz,31.0,F,81977128,gabriela.díaz@gmail.com,930046584,Arequipa,PE,2023-10-06,Chili's,7.0,29.03,11.0,2024-05-29,Tarjeta,,Activo,Reclamo abierto
8746,Valeria,Fernández,57.0,M,35327037,valeria.fernández@outlook.com,979587051,Tacna,,2021-12-29,Starbucks,3.0,46.0,145.0,2024-09-12,Billetera,False,Activo,Cliente VIP
8747,Jorge,López,71.0,F,92540718,jorge.lópez@hotmail.com,915213658,Puno,Peru,2021-12-07,,7.0,28.97,25.0,2025-01-22,Billetera,False,Inactivo,Pendiente validación
8748,Juan,Flores,73.0,,91036535,juan.flores@gmail.com,994473324,Cusco,,2025-06-21,Pizza Hut,1.0,41.85,35.0,2024-01-21,Billetera,True,Pendiente,Cliente VIP
8749,Andrea,Fernández,24.0,,96678783,fernández@,993823427,,Perú,2025-04-17,Chili's,8.0,40.63,104.0,2024-11-30,Efectivo,True,Inactivo,Cliente VIP
8750,Raúl,Pérez,65.0,,31199077,raúl.pérez@hotmail.com,958258036,Chimbote,PE,2024-05-16,Chili's,4.0,26.52,73.0,2025-05-21,Efectivo,False,Activo,Cliente VIP
8751,José,Díaz,30.0,,18631834,josé.díaz@outlook.com,970410826,Chimbote,,2025-07-02,KFC,4.0,45.78,309.0,2023-12-18,Tarjeta,,Inactivo,
8752,Carlos,López,88.0,M,61852364,carlos.lópez@hotmail.com,941898975,Piura,Perú,2023-09-20,Chili's,12.0,19.94,12.0,2023-04-28,Efectivo,,Inactivo,
8753,Andrea,Pérez,58.0,M,32415689,andrea.pérez@gmail.com,992524693,Ayacucho,,2022-08-26,,6.0,37.9,115.0,2025-08-20,Tarjeta,,Inactivo,
8754,Juan,Sánchez,54.0,X,51304603,juan.sánchez@yahoo.com,921140407,Trujillo,,2021-08-24,Starbucks,4.0,34.22,125.0,2025-06-20,,,Activo,Cliente VIP
8755,Sofía,Castillo,36.0,M,99670798,sofía.castillo@outlook.com,926802183,Tumbes,,2023-07-28,Starbucks,8.0,29.13,151.0,2023-03-01,,True,,
8756,Jorge,Ramírez,65.0,M,98386093,invalid_email,976242873,Chiclayo,Peru,2022-08-27,Chili's,9.0,19.46,-131.0,2024-10-01,Efectivo,True,,
8757,Sofía,Cruz,70.0,,42008361,sofía.cruz@yahoo.com,996282367,Huaraz,PE,2023-12-17,KFC,4.0,28.76,71.0,2024-04-27,Billetera,False,,Cliente VIP
8758,Juan,Díaz,17.0,M,80994875,juan.díaz@outlook.com,990721492,Ica,Peru,2022-08-19,Chili's,0.0,22.3,141.0,2024-06-11,Billetera,False,,
8759,Valeria,Flores,79.0,F,99576553,valeria.flores@gmail.com,959125868,Cusco,Peru,2024-05-17,Chili's,19.0,-23.37,175.0,2025-08-03,Billetera,,Inactivo,Cliente VIP
8760,Carmen,Flores,21.0,X,15161657,carmen.flores@yahoo.com,981826170,Puno,Peru,2024-12-14,KFC,8.0,5.76,151.0,2024-11-12,Tarjeta,,Activo,
8761,José,Díaz,36.0,F,29543729,josé.díaz@gmail.com,931783521,Tacna,Peru,2024-09-18,Chili's,4.0,64.01,76.0,2024-10-12,Tarjeta,True,Inactivo,
8762,Luis,Rojas,82.0,F,30533389,luis.rojas@hotmail.com,921642678,Trujillo,Peru,2024-11-03,Starbucks,4.0,23.67,,2024-12-04,Billetera,,Activo,
8763,Gabriela,Sánchez,87.0,F,78186510,gabriela.sánchez@hotmail.com,945891104,Ayacucho,Perú,2022-10-05,Pizza Hut,8.0,40.01,101.0,2023-11-14,Billetera,False,Activo,
8764,Luis,Martínez,23.0,,15431824,luis.martínez@outlook.com,921280118,Piura,,2025-01-03,Starbucks,8.0,20.52,,2023-08-11,Tarjeta,False,Inactivo,
8765,Pedro,Castillo,59.0,X,26420414,pedro.castillo@outlook.com,987320074,Moquegua,Peru,2021-08-21,Chili's,16.0,22.45,8.0,2024-03-21,Tarjeta,False,Activo,Pendiente validación
8766,Carlos,Martínez,62.0,X,XXXXX,carlos.martínez@hotmail.com,927765692,Chimbote,Perú,2023-03-02,,8.0,40.7,62.0,2024-09-06,Billetera,False,,
8767,Diego,Flores,45.0,X,45073530,diego.flores@gmail.com,911928090,Arequipa,Perú,2023-04-08,Chili's,14.0,27.96,276.0,2023-01-13,Efectivo,True,Pendiente,
8768,Paola,Cruz,73.0,X,17120362,paola.cruz@gmail.com,928613217,Ayacucho,Perú,2022-06-11,,3.0,20.11,172.0,2024-12-21,Tarjeta,False,Inactivo,Cliente VIP
8769,Gabriela,Gómez,121.0,,19276055,gabriela.gómez@hotmail.com,917963706,Piura,,2021-04-28,Chili's,17.0,38.59,88.0,2025-02-27,Tarjeta,True,Inactivo,
8770,Pedro,Pérez,84.0,M,94361245,pedro.pérez@gmail.com,959967823,Tarapoto,Peru,2021-09-06,,5.0,39.11,260.0,2023-04-17,Efectivo,True,,Cliente VIP
8771,Raúl,Sánchez,89.0,F,46436067,raúl.sánchez@hotmail.com,930440167,Iquitos,PE,2025-01-01,Starbucks,1.0,39.13,76.0,2024-12-07,Tarjeta,True,Inactivo,
8772,Diego,Gómez,88.0,M,62787076,diego.gómez@yahoo.com,934221042,Huaraz,Peru,2023-11-15,,8.0,22.94,31.0,2024-01-28,Tarjeta,True,Pendiente,
8773,Carlos,Pérez,30.0,F,24758801,carlos.pérez@hotmail.com,913655707,Huancayo,Perú,2022-06-04,Chili's,5.0,14.66,37.0,2024-04-18,Billetera,False,Inactivo,
8774,Pedro,Gómez,43.0,M,60468764,pedro.gómez@hotmail.com,943232444,Tumbes,Perú,2025-05-27,Pizza Hut,9.0,51.81,94.0,2024-10-14,Billetera,,Pendiente,
8775,Paola,Rojas,63.0,,19699946,paola.rojas@outlook.com,932346056,Huancayo,Peru,2023-06-12,Starbucks,7.0,27.63,160.0,2023-02-02,Tarjeta,False,Inactivo,
8776,Miguel,Sánchez,34.0,F,28771393,miguel.sánchez@hotmail.com,966124318,Puno,Perú,2024-08-03,Chili's,-2.0,44.23,74.0,2025-01-10,Tarjeta,False,Activo,Reclamo abierto
8777,Sofía,Díaz,77.0,,94670340,sofía.díaz@gmail.com,934794194,Moquegua,Perú,2021-05-10,KFC,4.0,38.26,332.0,2023-01-01,Tarjeta,False,Pendiente,
8778,Ana,Cruz,25.0,M,44136274,ana.cruz@hotmail.com,998612026,Tarapoto,PE,2025-09-05,Chili's,1.0,41.8,140.0,2024-12-04,,,Inactivo,
8779,Raúl,Vargas,42.0,M,63535364,raúl.vargas@outlook.com,918162587,Lima,PE,2023-05-06,,5.0,39.75,131.0,2023-10-19,Tarjeta,False,Inactivo,
8780,Raúl,Torres,34.0,F,91475286,raúl.torres@hotmail.com,940027397,Cajamarca,,2023-07-14,Starbucks,7.0,52.95,53.0,2025-01-10,Tarjeta,,,Reclamo abierto
8781,José,Gómez,70.0,X,29057517,josé.gómez@yahoo.com,970142604,Tarapoto,PE,2025-05-24,Starbucks,10.0,34.97,97.0,2023-08-22,Billetera,True,,
8782,Carlos,Flores,121.0,M,79132287,carlos.flores@yahoo.com,921512945,Ica,Peru,2021-10-06,Starbucks,3.0,46.91,78.0,2025-01-26,Billetera,,Activo,
8783,Rosa,López,60.0,,89917279,rosa.lópez@hotmail.com,912255592,Cajamarca,Peru,2024-02-02,Pizza Hut,1.0,25.0,23.0,2024-07-01,Tarjeta,,Pendiente,Cliente VIP
8784,Ana,Díaz,54.0,X,83950857,ana.díaz@outlook.com,959555594,Chiclayo,Perú,2022-12-09,Chili's,16.0,10.63,355.0,2025-08-26,Billetera,True,,
8785,Paola,Castillo,82.0,X,91510745,paola.castillo@yahoo.com,927157549,Tumbes,Perú,2025-06-16,KFC,0.0,22.66,56.0,2023-10-12,,False,,
8786,Sofía,Ramírez,62.0,F,39830037,sofía.ramírez@hotmail.com,912902321,Puerto Maldonado,PE,2024-06-01,Starbucks,1.0,22.53,16.0,2024-01-16,,,Inactivo,Pendiente validación
8787,Luis,Pérez,54.0,M,97337449,luis.pérez@yahoo.com,917754975,Moquegua,PE,2025-08-31,,10.0,7.02,45.0,2023-12-25,Tarjeta,False,Inactivo,Reclamo abierto
8788,Jorge,Rojas,36.0,M,90349332,jorge.rojas@hotmail.com,921423528,Puerto Maldonado,Peru,2022-01-20,Pizza Hut,9.0,-40.29,65.0,2025-08-18,Billetera,False,Pendiente,Reclamo abierto
8789,Juan,Ramírez,30.0,F,47191988,juan.ramírez@gmail.com,967821640,Iquitos,Perú,2022-09-03,Pizza Hut,-3.0,36.21,92.0,2023-10-28,Tarjeta,True,,
8790,José,Martínez,67.0,M,90457246,correo_sin_arroba.com,917633734,Tumbes,Perú,2021-08-31,Pizza Hut,17.0,45.04,145.0,2025-07-02,Efectivo,False,Inactivo,
8791,Gabriela,Ramírez,28.0,F,74015995,gabriela.ramírez@yahoo.com,994749475,Puno,Perú,2022-12-30,Pizza Hut,11.0,0.0,9.0,2024-07-20,,,Activo,
8792,María,Cruz,22.0,,79857821,maría.cruz@hotmail.com,917252583,Arequipa,Perú,2023-05-08,Starbucks,-4.0,24.58,109.0,2025-03-17,Billetera,,Activo,Pendiente validación
8793,Raúl,López,20.0,,42321976,raúl.lópez@yahoo.com,979627775,Lima,PE,2022-05-08,KFC,6.0,32.95,82.0,2025-05-21,Billetera,False,Pendiente,Cliente VIP
8794,Carlos,Fernández,24.0,M,40152510,carlos.fernández@yahoo.com,953081911,,,2022-11-27,,6.0,62.67,49.0,2023-06-25,Billetera,True,Pendiente,
8795,Rosa,Rodríguez,16.0,M,10157621,rosa.rodríguez@gmail.com,971748672,Cajamarca,PE,2023-02-25,Chili's,0.0,24.83,178.0,2025-07-20,,False,Pendiente,
8796,Miguel,Ramírez,20.0,X,56512568,miguel.ramírez@outlook.com,938459273,Ica,PE,2024-07-03,Pizza Hut,5.0,54.31,94.0,2023-02-06,Billetera,True,Activo,Reclamo abierto
8797,Lucía,Gómez,55.0,F,56383520,lucía.gómez@hotmail.com,933928296,Arequipa,Perú,2024-11-30,Pizza Hut,12.0,47.68,97.0,2023-10-09,Billetera,True,Activo,Reclamo abierto
8798,Lucía,López,150.0,,27926873,lucía.lópez@hotmail.com,939694585,Lima,Peru,2024-02-27,Pizza Hut,18.0,24.95,38.0,2024-06-21,Tarjeta,False,Activo,
8799,Daniel,Castillo,85.0,X,77072489,daniel.castillo@yahoo.com,966962585,Tarapoto,PE,2023-01-22,,7.0,54.31,150.0,2024-10-08,Tarjeta,,Inactivo,
8800,Pedro,Gómez,35.0,,68082550,pedro.gómez@yahoo.com,991772613,Tacna,Peru,2022-01-28,KFC,11.0,23.02,167.0,2025-06-01,,True,,Pendiente validación
8801,Diego,Castillo,57.0,,67860895,diego.castillo@outlook.com,957897713,Huaraz,Perú,2024-06-26,Chili's,7.0,18.01,17.0,2025-09-12,Efectivo,True,Pendiente,Pendiente validación
8802,Sofía,Ramírez,76.0,M,23689673,sofía.ramírez@outlook.com,951728819,Tarapoto,Peru,2024-10-23,Starbucks,7.0,21.95,33.0,2024-01-01,Tarjeta,True,Inactivo,Cliente VIP
8803,Lucía,Vargas,73.0,F,36787150,lucía.vargas@outlook.com,942003100,Lima,,2024-09-27,KFC,7.0,43.43,199.0,2023-04-24,Tarjeta,False,,
8804,Carlos,Vargas,82.0,F,15383948,carlos.vargas@hotmail.com,911605310,Chimbote,Perú,2025-05-10,,3.0,38.19,71.0,2025-02-20,Billetera,True,Activo,Reclamo abierto
8805,Paola,Ramírez,80.0,M,32799911,paola.ramírez@yahoo.com,947177335,Juliaca,Peru,2025-07-06,,4.0,44.35,174.0,2025-06-30,Tarjeta,,Activo,
8806,Ana,Vargas,17.0,,85988274,ana.vargas@hotmail.com,971377786,Tacna,,2023-10-15,Starbucks,0.0,50.34,147.0,2025-03-03,Tarjeta,False,,
8807,Carlos,Flores,85.0,X,31492433,carlos.flores@yahoo.com,926359882,Arequipa,,2025-09-01,Chili's,3.0,47.62,21.0,2025-02-14,,True,Inactivo,
8808,Andrea,Torres,33.0,,44642054,andrea.torres@yahoo.com,976951121,Cajamarca,Peru,2024-02-21,KFC,4.0,45.8,62.0,2024-03-11,Tarjeta,True,,Pendiente validación
8809,Daniel,Gómez,32.0,F,24223235,daniel.gómez@outlook.com,988380942,Ica,Peru,2022-09-23,Chili's,6.0,16.95,60.0,2025-06-15,Billetera,,Pendiente,Cliente VIP
8810,Ana,Díaz,73.0,X,41925859,ana.díaz@yahoo.com,926890307,Tacna,PE,2021-11-01,Pizza Hut,4.0,23.75,93.0,2024-08-12,,False,,
8811,Diego,Gómez,17.0,,56972378,diego.gómez@hotmail.com,934515135,Arequipa,,2022-06-18,Pizza Hut,5.0,37.73,-101.0,2023-06-20,,True,Inactivo,Reclamo abierto
8812,Daniel,Ramírez,17.0,X,67206659,daniel.ramírez@yahoo.com,949155023,Trujillo,PE,2021-10-13,KFC,7.0,28.0,-2.0,2024-04-21,Efectivo,True,Inactivo,
8813,José,Cruz,86.0,F,75863372,josé.cruz@gmail.com,977244907,Tacna,Peru,2023-08-03,Pizza Hut,0.0,11.49,29.0,2024-04-18,,,Inactivo,
8814,,Gómez,43.0,M,20516037,correo_sin_arroba.com,918287023,Chiclayo,Peru,2023-11-19,Starbucks,8.0,33.07,88.0,2024-06-14,Tarjeta,False,Inactivo,
8815,Lucía,Díaz,52.0,X,83034500,lucía.díaz@gmail.com,923125241,Chiclayo,,2024-04-06,KFC,5.0,47.96,256.0,2024-05-17,Efectivo,True,Activo,Reclamo abierto
8816,Diego,Fernández,39.0,M,22535764,diego.fernández@outlook.com,980018980,Tacna,Perú,2023-12-05,Pizza Hut,3.0,22.28,27.0,2023-07-09,Tarjeta,,,Cliente VIP
8817,Valeria,Cruz,55.0,X,48228223,valeria.cruz@gmail.com,912039724,,,2021-07-04,Starbucks,4.0,30.65,47.0,2023-02-18,,,Pendiente,Reclamo abierto
8818,José,Flores,21.0,X,23049825,josé.flores@yahoo.com,943939993,Cusco,Peru,2024-10-21,KFC,19.0,43.43,64.0,2025-08-04,Billetera,,Pendiente,
8819,José,Díaz,23.0,M,20779112,josé.díaz@yahoo.com,937120836,Moquegua,,2021-04-07,Starbucks,0.0,39.2,82.0,2024-05-15,Tarjeta,True,Activo,
8820,Diego,Castillo,33.0,X,15228966,diego.castillo@yahoo.com,929712122,Huaraz,Perú,2024-04-02,Pizza Hut,6.0,7.64,28.0,2023-01-28,Tarjeta,,Inactivo,Pendiente validación
8821,Miguel,Ramírez,80.0,,89179156,miguel.ramírez@hotmail.com,989217100,Iquitos,Perú,2025-03-28,KFC,1.0,46.09,61.0,2023-09-06,Tarjeta,False,Pendiente,
8822,Pedro,Fernández,28.0,,98527203,pedro.fernández@yahoo.com,986700142,Chimbote,PE,2022-12-31,KFC,3.0,42.09,160.0,2023-07-29,Billetera,False,,
8823,Juan,Torres,85.0,M,18676555,juan.torres@gmail.com,967498898,Lima,Perú,2024-10-29,Chili's,3.0,23.64,2.0,2024-12-08,Billetera,,Pendiente,
8824,José,Pérez,45.0,X,65558514,josé.pérez@yahoo.com,998065804,Tumbes,PE,2021-03-21,Starbucks,3.0,32.55,55.0,2024-11-02,Tarjeta,,Pendiente,Pendiente validación
8825,,López,79.0,X,91903361,lópez@,999591801,Ica,PE,2024-07-15,KFC,18.0,34.28,58.0,2024-06-26,Efectivo,,Activo,
8826,Rosa,Cruz,65.0,M,52743315,rosa.cruz@gmail.com,971186749,Ayacucho,,2023-01-27,,15.0,23.82,83.0,2023-01-05,Tarjeta,False,Pendiente,Pendiente validación
8827,,López,25.0,X,40796946,,973098864,Chiclayo,PE,2022-02-06,KFC,2.0,53.4,59.0,2024-06-01,Billetera,True,Pendiente,
8828,Carmen,Gómez,48.0,X,14751569,carmen.gómez@gmail.com,981090819,Ayacucho,PE,2021-01-05,Chili's,10.0,17.63,116.0,2023-12-28,Tarjeta,,Inactivo,Pendiente validación
8829,Ana,Cruz,53.0,X,23289872,ana.cruz@gmail.com,948975309,Ica,Perú,2023-08-26,Chili's,-3.0,38.39,217.0,2024-01-11,,True,Activo,Reclamo abierto
8830,Carlos,Ramírez,51.0,X,27266126,carlos.ramírez@gmail.com,911388633,Tacna,PE,2021-01-26,KFC,-4.0,31.85,133.0,2024-07-07,Tarjeta,True,,Reclamo abierto
8831,Carmen,Flores,45.0,F,31083166,carmen.flores@gmail.com,924258673,Lima,Peru,2021-04-30,Pizza Hut,0.0,21.23,115.0,2023-05-12,Tarjeta,True,,Reclamo abierto
8832,Miguel,Castillo,16.0,F,11119219,miguel.castillo@yahoo.com,938593482,Trujillo,PE,2023-01-10,,18.0,54.55,81.0,2025-06-14,Billetera,,Pendiente,Reclamo abierto
8833,Jorge,Pérez,35.0,F,18097151,jorge.pérez@gmail.com,986094880,Trujillo,Perú,2023-04-23,Pizza Hut,16.0,74.85,49.0,2024-02-06,Billetera,,Inactivo,
8834,Miguel,Vargas,83.0,M,78100796,miguel.vargas@yahoo.com,923825160,Ica,PE,2023-07-12,,9.0,38.35,91.0,2023-04-30,Tarjeta,True,Inactivo,
8835,Lucía,Pérez,75.0,,68460672,lucía.pérez@gmail.com,974673274,Moquegua,,2021-02-21,Starbucks,3.0,36.56,99.0,2025-06-29,Tarjeta,,Pendiente,Reclamo abierto
8836,Sofía,Gómez,34.0,F,36969664,sofía.gómez@outlook.com,916797834,Ica,Peru,2023-01-20,Chili's,4.0,40.67,52.0,2023-04-20,Billetera,True,Pendiente,Pendiente validación
8837,Carlos,Vargas,37.0,M,96904678,carlos.vargas@yahoo.com,942264711,Tarapoto,Perú,2021-09-19,Starbucks,-4.0,40.98,44.0,2024-12-30,Billetera,,Activo,Reclamo abierto
8838,Daniel,Torres,78.0,M,49418398,daniel.torres@hotmail.com,919271616,Tacna,,2024-05-15,KFC,8.0,34.28,156.0,2023-07-21,Billetera,,Pendiente,
8839,Miguel,Fernández,27.0,,19684020,miguel.fernández@hotmail.com,932057766,Tumbes,,2025-03-18,Starbucks,8.0,37.59,89.0,2024-07-17,Efectivo,True,Pendiente,Reclamo abierto
8840,José,Rojas,53.0,X,30570522,josé.rojas@outlook.com,962950530,Lima,PE,2021-03-13,Starbucks,18.0,23.55,18.0,2024-05-15,Billetera,,Pendiente,
8841,Ana,Castillo,70.0,F,41032922,ana.castillo@gmail.com,980683189,Piura,Perú,2024-06-15,,8.0,56.25,336.0,2024-12-07,Billetera,False,Pendiente,Pendiente validación
8842,Gabriela,Pérez,87.0,M,33175469,gabriela.pérez@yahoo.com,991957439,Cajamarca,PE,2025-02-20,Chili's,1.0,70.34,26.0,2024-08-05,Efectivo,False,,
8843,Carmen,Flores,64.0,X,51106214,carmen.flores@hotmail.com,930243999,Chiclayo,,2022-08-26,KFC,0.0,32.78,35.0,2025-01-24,,True,Pendiente,
8844,José,Vargas,46.0,M,67872653,josé.vargas@hotmail.com,981468632,Juliaca,Peru,2023-10-12,Starbucks,8.0,29.66,74.0,2023-05-18,Billetera,True,Pendiente,
8845,Jorge,Díaz,69.0,X,36233125,jorge.díaz@yahoo.com,922790118,Trujillo,Perú,2024-03-21,Chili's,6.0,32.09,45.0,2023-06-10,Tarjeta,True,Activo,Pendiente validación
8846,Valeria,Díaz,17.0,,30453832,valeria.díaz@outlook.com,932962520,Juliaca,Peru,2025-09-18,Chili's,3.0,45.36,86.0,2023-06-24,Tarjeta,,,Reclamo abierto
8847,Sofía,Fernández,57.0,M,62427936,sofía.fernández@gmail.com,941495118,Ica,Perú,2022-09-04,Starbucks,5.0,0.0,38.0,2024-07-08,Billetera,,Pendiente,
8848,Valeria,López,35.0,,18779632,valeria.lópez@outlook.com,978481460,Ayacucho,Perú,2025-08-11,KFC,2.0,18.06,111.0,2023-02-14,,,Pendiente,Cliente VIP
8849,María,López,27.0,F,39413543,maría.lópez@outlook.com,988711761,Puno,PE,2024-05-20,,-2.0,28.02,39.0,2024-12-29,Billetera,True,Activo,
8850,Luis,Castillo,32.0,M,41599341,luis.castillo@hotmail.com,938533681,Iquitos,Perú,2024-08-14,Starbucks,19.0,48.39,74.0,2023-04-05,Efectivo,True,Inactivo,Cliente VIP
8851,Carlos,Rodríguez,78.0,M,32754818,carlos.rodríguez@yahoo.com,924056176,Moquegua,,2022-01-25,Chili's,8.0,34.76,18.0,2024-03-04,Billetera,,,
8852,Juan,Díaz,84.0,,30590927,juan.díaz@gmail.com,924870616,Moquegua,,2022-04-06,Pizza Hut,1.0,33.47,57.0,2023-06-22,Billetera,,,
8853,Luis,Díaz,18.0,M,60947020,luis.díaz@outlook.com,951263163,Huancayo,Peru,2025-04-28,KFC,6.0,42.87,163.0,2023-12-05,Tarjeta,False,Pendiente,Pendiente validación
8854,Carmen,Sánchez,58.0,X,35645320,carmen.sánchez@yahoo.com,977425442,Puerto Maldonado,Perú,2024-07-27,,1.0,16.9,76.0,2025-05-02,Tarjeta,False,Inactivo,
8855,Juan,López,72.0,F,97889296,juan.lópez@gmail.com,914804373,Trujillo,,2021-06-18,Pizza Hut,6.0,31.23,130.0,2025-07-25,,False,Pendiente,
